traj_cluster_ra,pm25_5y_z,no2_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_prob
1,-2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.008329111145867648
1,-1.9,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.008760497900197539
1,-1.8,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.009214019723707462
1,-1.7,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.009690790363575588
1,-1.6,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.010191977269519138
1,-1.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.010718803934438532
1,-1.4,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.011272552310083521
1,-1.2999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.011854565296999449
1,-1.2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.012466249307561138
1,-1.1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.01310907690034868
1,-1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.013784589483532773
1,-0.8999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.014494400084260783
1,-0.7999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.015240196180291009
1,-0.7,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.01602374258927054
1,-0.5999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.01684688441015286
1,-0.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.017711550010197603
1,-0.3999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.018619754049879287
1,-0.2999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.019573600536779062
1,-0.19999999999999996,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.02057528589817558
1,-0.09999999999999987,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.0216271020605326
1,0,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.02273143952248736
1,0.10000000000000009,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.023890790406132702
1,0.20000000000000018,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.02510775146948394
1,0.30000000000000027,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.02638502706093533
1,0.40000000000000036,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.027725431994269963
1,0.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.029131894320392433
1,0.6000000000000001,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.030607457969348596
1,0.7000000000000002,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.032155285233507185
1,0.8000000000000003,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.033778659059815086
1,0.9000000000000004,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.03548098511599429
1,1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.0372657935923024
1,1.1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.03913674069711211
1,1.2000000000000002,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.041097609801005686
1,1.3000000000000003,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.04315231218051788
1,1.4000000000000004,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.045304887308865144
1,1.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.0475595026372537
1,1.6,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.049920452806528605
1,1.7000000000000002,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.05239215822515284
1,1.8000000000000003,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.054979162945725885
1,1.9000000000000004,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.057686131768754194
1,2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.0605178464989083
2,-2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10715893969024083
2,-1.9,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10673916559260248
2,-1.8,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10632084006201774
2,-1.7,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10590395963265746
2,-1.6,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10548852083477878
2,-1.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10507452019483893
2,-1.4,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10466195423563497
2,-1.2999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10425081947638926
2,-1.2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10384111243288767
2,-1.1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10343282961759025
2,-1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10302596753974647
2,-0.8999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10262052270550438
2,-0.7999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10221649161804532
2,-0.7,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10181387077766542
2,-0.5999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10141265668190845
2,-0.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10101284582567227
2,-0.3999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10061443470131912
2,-0.2999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.10021741979878042
2,-0.19999999999999996,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09982179760568631
2,-0.09999999999999987,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09942756460744306
2,0,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09903471728736121
2,0.10000000000000009,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09864325212675697
2,0.20000000000000018,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09825316560505827
2,0.30000000000000027,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09786445419990997
2,0.40000000000000036,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09747711438727324
2,0.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09709114264154924
2,0.6000000000000001,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09670653543565176
2,0.7000000000000002,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09632328924112978
2,0.8000000000000003,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09594140052826348
2,0.9000000000000004,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09556086576616503
2,1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09518168142287341
2,1.1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09480384396547323
2,1.2000000000000002,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09442734986016353
2,1.3000000000000003,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09405219557237511
2,1.4000000000000004,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09367837756686233
2,1.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09330589230779929
2,1.6,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09293473625887033
2,1.7000000000000002,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09256490588338387
2,1.8000000000000003,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09219639764433726
2,1.9000000000000004,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09182920800452951
2,2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.09146333342664839
3,-2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.7596531015415335
3,-1.9,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.7519994279214652
3,-1.8,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.744184104091094
3,-1.7,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.736208887450685
3,-1.6,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.7280758885337382
3,-1.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.7197875788046711
3,-1.4,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.7113467970917539
3,-1.2999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.702756754536036
3,-1.2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.6940210379435815
3,-1.1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.6851436114358525
3,-1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.6761288163030298
3,-0.8999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.6669813689764232
3,-0.7999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.6577063570493868
3,-0.7,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.6483092332906844
