traj_cluster_ra,pm25_5y_z,no2_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_prob
1,-2,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.0740162298125906
1,-1.9,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.07355018035826678
1,-1.8,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.07308683380549433
1,-1.7,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.07262617738977134
1,-1.6,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.07216819836999502
1,-1.5,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.07171288402894167
1,-1.4,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.07126022167373863
1,-1.2999999999999998,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.07081019863631859
1,-1.2,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.07036280227388012
1,-1.1,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.069918019969325
1,-1,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06947583913170292
1,-0.8999999999999999,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06903624719663412
1,-0.7999999999999998,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06859923162673377
1,-0.7,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06816477991202838
1,-0.5999999999999999,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06773287957035563
1,-0.5,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06730351814777032
1,-0.3999999999999999,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06687668321892902
1,-0.2999999999999998,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06645236238747648
1,-0.19999999999999996,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06603054328642473
1,-0.09999999999999987,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06561121357851563
1,0,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06519436095658993
1,0.10000000000000009,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06477997314393563
1,0.20000000000000018,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06436803789463812
1,0.30000000000000027,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06395854299392324
1,0.40000000000000036,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06355147625848484
1,0.5,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.063146825536818
1,0.6000000000000001,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.0627445787095331
1,0.7000000000000002,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.062344723689671214
1,0.8000000000000003,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06194724842301292
1,0.9000000000000004,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.06155214088837214
1,1,0,69.3670553934148,female,white,2021,7.805498981670061,FALSE,0.061159389097895756
